Index,age_at_diagnosis_coef,Gene_coef,age_at_diagnosis_p,Gene_p,Gene_p_adjust,neglogP,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
RPS10,-17.67242605709567,457.2635995887586,0.01429911691986445,0.44198898203279113,0.846983291560635,0.0721251569120207,Other Genes
RPS11,-17.99546487787611,430.97362763552337,0.01253380437571718,0.5438360695253741,0.8757935469074539,0.057598259135682395,Other Genes
RPS12,-17.620000092307613,385.17293615450353,0.014753500574836164,0.4650180366898987,0.8560425135848749,0.06750466644803858,Other Genes
RPS13,-17.95134005971896,594.8041144079872,0.012491859923152167,0.3814582473902015,0.831766625596155,0.07999850956643631,Other Genes
RPS14,-17.880067532728543,564.3039573703156,0.013122818564518081,0.5010171213948293,0.8646489915447769,0.06316016071218888,Other Genes
RPS15A,-18.189013143423995,-277.57503305192927,0.011729087821449229,0.7138011366959556,0.9242347632594551,0.034217700383620216,Other Genes
RPS16,-18.087585034876447,-354.19912142291673,0.011972121617316318,0.4739249251868135,0.8589889269010995,0.06601243455845023,Other Genes
RPS17,-18.010338359698995,465.47063750917965,0.012335340235796325,0.4619119366787132,0.8556008398214713,0.06772879781526912,Other Genes
RPS18,-17.606657383591244,542.8670011432581,0.01453755212500584,0.382925388306535,0.8320306888778358,0.07986065476156014,Other Genes
RPS19,-18.16250978092715,204.07727254327233,0.011866029526497616,0.7608431552663355,0.9346703545350351,0.029341531854011407,Other Genes
RPS2,-17.852490967183137,610.8031982079149,0.012871202918224973,0.32288874593224903,0.8087661232088684,0.09217704833147188,Other Genes
RPS20,-18.283824600051325,-382.03604767678405,0.010924945094866046,0.34890336579502923,0.8162143264724735,0.08819578661085432,Other Genes
RPS21,-18.233094251255668,-509.1473237469229,0.011357350617322235,0.49493869911750543,0.8627090971119057,0.06413562238095409,Other Genes
RPS23,-18.010857165255942,107.16363621703658,0.013159718053199928,0.8521608421423054,0.9576077662926966,0.01881234041661458,Other Genes
RPS24,-17.780975770978394,233.2624540458794,0.013745479862857414,0.5005174453704998,0.8646489915447769,0.06316016071218888,Other Genes
RPS25,-18.013509728958148,123.14631648181012,0.012928786426331952,0.8183013791415232,0.9476114867212396,0.023369683502866893,Other Genes
RPS26,-17.597465853321207,317.2393163281458,0.015009898933240147,0.48589610863755295,0.8613670877093141,0.06481172637339942,Other Genes
RPS27,-18.68752692548751,701.7846318443897,0.009286411886232335,0.2529412288745164,0.7862842641363361,0.10442041575830911,Other Genes
RPS27A,-18.739479077248546,-1078.7865794706288,0.008013040514440423,0.057514021323982555,0.6834941781938039,0.16526518027549125,Other Genes
RPS28,-18.161545070627696,636.0646243644586,0.010871953262770847,0.16669728411701487,0.7660160798138202,0.11576211378630473,Other Genes
RPS3,-17.943472423830098,504.58583150454734,0.012749734171628621,0.49754158140769933,0.8627090971119057,0.06413562238095409,Other Genes
RPS3A,-17.361486975120606,813.9074081760756,0.0160099133082865,0.3230794473433276,0.8087661232088684,0.09217704833147188,Other Genes
RPS4X,-18.053544765866555,448.03959889288717,0.012155018440777942,0.48703263279127007,0.8613670877093141,0.06481172637339942,Other Genes
RPS5,-18.412728829609257,503.7376859417801,0.010561096873687477,0.41141231794216204,0.8401755839212735,0.0756299435101615,Other Genes
RPS6,-17.7051140858002,740.2823906011928,0.013562901949645377,0.2821298046654191,0.7972318425617062,0.09841536329234886,Other Genes
RPS6KA1,-18.159583509463054,-19.40569094878453,0.011929342790309952,0.9399042118698668,0.9871336653619066,0.005624036592058262,Other Genes
RPS6KA3,-17.51540150269581,91.60271202221327,0.02174254192986536,0.796506285908094,0.9431373405853796,0.02542506026872938,Other Genes
RPS6KA5,-18.586235257260405,460.1522717820704,0.00857973787751816,0.06491640832497031,0.6881721653097252,0.16230289738910933,Other Genes
RPS7,-18.072078582723528,-314.33580037332433,0.012027404563342342,0.4605321359277389,0.8550220048645842,0.06802270811593428,Other Genes
RPS8,-17.45485501795166,547.6642372718096,0.015406205827506167,0.3387230942716424,0.8108043777539834,0.09108391509833641,Other Genes
RPS9,-17.726656342816796,339.7434624032092,0.014053540792595484,0.4808302264795268,0.8613670877093141,0.06481172637339942,Other Genes
RPSA,-17.09420640347955,1112.9991812870085,0.0165967417467859,0.13876620501744508,0.762631838822359,0.11768506749111968,Other Genes
RPTOR,-18.15412633754207,-52.99364213285371,0.011950882987415992,0.9018371044547446,0.9765385648051705,0.010310601171449921,Other Genes
RRAGC,-17.42857467847086,-318.42087411605075,0.015967765433607513,0.41041472723261596,0.8401755839212735,0.0756299435101615,Other Genes
RRAS,-18.559584275579827,-279.67671724099,0.009450366027390373,0.1836828190280846,0.7684155789089095,0.11440383880567512,Other Genes
RRAS2,-18.222661075587993,-57.2620145314859,0.011677225311536477,0.8171144517291684,0.9476114867212396,0.023369683502866893,Other Genes
RRBP1,-19.005428391278944,-338.0713166695904,0.008594482681720052,0.30212826382647195,0.7984556182534344,0.09774921889094504,Other Genes
RRM1,-13.270949713542318,613.5337633020168,0.05167917638164395,0.0012712946829237979,0.5010192246271837,0.3001456094834175,Other Genes
RRM2,-18.070284972965844,153.51510492688175,0.012003195765958466,0.4386114051845744,0.8450764253409231,0.07310401341366894,Other Genes
RRM2B,-22.84653005320535,-521.8385114795224,0.0014418478114667612,0.006692160233340352,0.5092520900519907,0.29306717991015707,Other Genes
RRP1,-18.45933354421743,171.51813874647596,0.01082593196955678,0.6330313208188653,0.9058494340803027,0.04294398265672655,Other Genes
RRP12,-18.390233402390674,-380.6694456593471,0.010225193864384991,0.23274966682678805,0.7747446387333384,0.11084142041502118,Other Genes
RRP1B,-17.290456046460054,-170.52832980920778,0.019200312438059888,0.5996950368411258,0.8973764741172677,0.04702532024419638,Other Genes
RRP9,-18.02250324146955,-133.5949905988831,0.012600779303209676,0.7116784793340099,0.9242347632594551,0.034217700383620216,Other Genes
RRS1,-18.356426891738156,181.64894325867664,0.010952090244635861,0.5383075861114887,0.8731589940118893,0.058906668167350414,Other Genes
RSBN1,-18.43161418751324,115.20787873860854,0.011407880474629893,0.7756263249349753,0.9385186407419033,0.027557097053343433,Other Genes
RSF1,-21.534645531307127,610.5408244683947,0.0034939832543868917,0.0736386849761102,0.6881721653097252,0.16230289738910933,Other Genes
RSL1D1,-17.837984929367053,-163.0716765466433,0.013619816389245849,0.5982633938753101,0.8970953633754551,0.04716138796331109,Other Genes
RSRC2,-18.648395208485546,99.3274661097607,0.01102530730456569,0.7033757166705545,0.9235416743341811,0.03454350247061227,Other Genes
RSU1,-20.41241692882828,-477.87980177478954,0.005001779017800755,0.10665532719187841,0.7452505493689175,0.1276976951506802,Other Genes
RTCA,-18.223163691236373,20.719135202736084,0.012461961897225106,0.9512279684550562,0.9898935981578737,0.0044114844088242395,Other Genes
RTCB,-18.838928684318695,192.71830128705568,0.012945745356857056,0.7661533015693476,0.935119770433968,0.029132760991294453,Other Genes
RTF1,-19.021158687102865,700.4299319557248,0.007271841659631752,0.06192167031723329,0.6834941781938039,0.16526518027549125,Other Genes
RTFDC1,-18.46037422956213,120.40935373385395,0.010939929646241898,0.6753798082662876,0.9191417360554187,0.0366175131618116,Other Genes
RTKN,-18.105400750705634,-323.2874133814105,0.011697672692973216,0.35739879558348353,0.8168886216168214,0.08783715315501697,Other Genes
RTN3,-18.843522840294334,216.9571124116855,0.00976718016345376,0.5209548353136051,0.8694381114712325,0.06076132660333478,Other Genes
RTN4,-17.724257387826793,-262.5414003812695,0.013758453646660498,0.3760906047112115,0.8278964289193236,0.0820239907057716,Other Genes
RUFY1,-18.13206708891782,104.23966289519689,0.012013838501935175,0.7671468731800908,0.9360672813826196,0.028692934506482512,Other Genes
RUFY2,-19.29397429355951,-475.851738334379,0.0073244367665811685,0.16248086747812354,0.7660160798138202,0.11576211378630473,Other Genes
RUVBL1,-18.89873746186278,525.5458849649912,0.008643685771985148,0.24159936539388885,0.7846349140121986,0.10533237091272848,Other Genes
RUVBL2,-18.77479496114634,676.9882312920574,0.008422562834473629,0.11633704472364016,0.7486062893608676,0.12574652851301357,Other Genes
RWDD1,-18.30311988269919,18.52783992874052,0.013983170970141184,0.9376733442350748,0.9871336653619066,0.005624036592058262,Other Genes
S100A1,-18.676584788959143,-58.796649846903065,0.009889465766487837,0.4632818311447765,0.8560425135848749,0.06750466644803858,Other Genes
S100A10,-18.06495512062077,-45.08188244933989,0.012360066817624018,0.7305624255131993,0.9273261018332117,0.032767515777701206,Other Genes
S100A11,-18.712805986665227,-139.07334742103143,0.009791970923460422,0.4593497284690402,0.8547741472911957,0.06814862157882148,Other Genes
S100A13,-17.799489045535267,44.45031479425048,0.015515855976680875,0.8003701392658781,0.9441620247590737,0.0249534713578997,Other Genes
S100A14,-19.73391306551246,-123.15374195971911,0.006845090317369458,0.2276594956819729,0.7742914825774684,0.11109551807077173,Other Genes
S100A16,-18.21919943606549,-7.154200041458637,0.013597548087192034,0.9700518271758933,0.9952719607689775,0.002058230889745128,Other Genes
S100A4,-18.396256686765497,128.08374009206096,0.010289394299537853,0.261542529364999,0.7882857432991881,0.10331632788654152,Other Genes
S100A6,-18.733835305952745,-41.73876580970938,0.011247434502022648,0.7119276012694773,0.9242347632594551,0.034217700383620216,Other Genes
S100A8,-19.486762293564237,-80.4476557120833,0.008212034287333508,0.3892731194872878,0.8354204407451711,0.0780949027909962,Other Genes
S100A9,-19.656179369478295,-80.71401977472314,0.008246295521864235,0.41009541880797895,0.8401755839212735,0.0756299435101615,Other Genes
SAA2_SAA4,-21.382168081354354,-418.0534472800886,0.002523984336967186,0.010114264079274281,0.534320925798104,0.27219781705668566,Other Genes
SACM1L,-18.162023837536925,30.754681132341375,0.011917107897049792,0.9356427784392952,0.9869170917097319,0.005719329726852854,Other Genes
SAE1,-21.417535013874225,585.5688743906027,0.0032924858440235927,0.04975008030321875,0.6834941781938039,0.16526518027549125,Other Genes
SAFB,-18.241923121315686,24.12589375149213,0.01308306058405939,0.9531297016665731,0.9898935981578737,0.0044114844088242395,Other Genes
SAFB2,-17.290902526598344,315.0315119788271,0.01752865027322237,0.4622211433518293,0.8556008398214713,0.06772879781526912,Other Genes
SAMD4B,-15.724105716594202,-462.41701222463644,0.026509155397287893,0.04268109231990346,0.6727218522775186,0.17216446473669716,Other Genes
SAMD9,-19.954239524869855,-358.3424289561569,0.005300074962266646,0.06438201590953888,0.6881721653097252,0.16230289738910933,Other Genes
SAMD9L,-19.577506719517515,-427.48887537398286,0.005864944650007075,0.05230232913432834,0.6834941781938039,0.16526518027549125,Other Genes
SAMHD1,-18.419255596390144,-165.45398227746108,0.010655010456038894,0.47960164796788807,0.8613670877093141,0.06481172637339942,Other Genes
SAMM50,-19.127327191847698,-397.29608925846264,0.008292663488248982,0.2945937951848079,0.798011108736668,0.09799106299832303,Other Genes
SAP18,-19.487262269532515,625.0476371018781,0.007819334105607161,0.32894392098687875,0.8093911468573278,0.09184155024348548,Other Genes
SAP30BP,-19.199482344484533,215.00528895684874,0.012406160797700343,0.687297891019094,0.9200504539696036,0.036188356045995566,Other Genes
SAR1A,-18.175227125722294,342.82335298884965,0.011452543492810581,0.3922180008567725,0.8354204407451711,0.0780949027909962,Other Genes
SAR1B,-17.516547621350178,440.2560601821474,0.0143529801628655,0.20927073932385282,0.7684155789089095,0.11440383880567512,Other Genes
SARNP,-18.02515435257522,267.56689083674553,0.012272400462516129,0.46993126657460393,0.8583357876854295,0.06634277950550342,Other Genes
SARS,-18.199679063051974,677.2442515645164,0.010681307657378573,0.1598807973415371,0.7660160798138202,0.11576211378630473,Other Genes
SARS2,-14.111737696742411,-290.6062261899955,0.05734935191127344,0.0946365773071354,0.726815921431517,0.13857556772322632,Other Genes
SART1,-18.306138858321567,291.2897563279069,0.011111822861415939,0.5251367496618158,0.869895225068126,0.06053305303077239,Other Genes
SART3,-21.110295308239508,381.56391682539896,0.007192472728317536,0.336892133212479,0.8097224673706382,0.09166381018693102,Other Genes
SBDS,-18.128162959320978,-665.6888617924237,0.011189673544846925,0.20817229708801954,0.7684155789089095,0.11440383880567512,Other Genes
SBNO1,-19.058989372352208,765.9898859052587,0.00700949265501102,0.04884710767486122,0.6834941781938039,0.16526518027549125,Other Genes
SCAF1,-18.11261312525898,-99.49228658683808,0.012127977997003589,0.7847029509876867,0.94034651151417,0.026712082242655952,Other Genes
SCAF11,-18.59313238210039,311.7878193126106,0.01012401823023782,0.47195026080179936,0.8583357876854295,0.06634277950550342,Other Genes
SCAF4,-17.40507442276534,-238.53053793277775,0.017134149463401777,0.5467213169452166,0.8757935469074539,0.057598259135682395,Other Genes
SCAF8,-17.935203703992652,-51.023982422649595,0.01666147935410987,0.9098659101009906,0.9777462225640585,0.009773853230860207,Other Genes
SCAI,-18.516235098391434,243.20320035891905,0.010357653833753689,0.48100484025729084,0.8613670877093141,0.06481172637339942,Other Genes
SCAMP1,-17.516616713989677,-204.63285505690902,0.015812567880280622,0.5129520137421912,0.8690541093597346,0.0609531825101679,Other Genes
SCAMP2,-18.83484761723816,-155.8891074312567,0.010649511991215825,0.6494365993253233,0.9114808190137387,0.04025246610295934,Other Genes
SCAMP3,-18.35992596899382,108.75748189212494,0.01166048130455125,0.8248357780344849,0.9476114867212396,0.023369683502866893,Other Genes
SCAMP4,-18.471325730221505,-60.100841761364876,0.01094054698820217,0.6804671307593221,0.9191417360554187,0.0366175131618116,Other Genes
SCARB2,-17.439418434807134,-80.75996881442416,0.020512840695450972,0.7400064103955049,0.9292805673269187,0.0318531445146466,Other Genes
SCCPDH,-20.262211572403203,711.9054334943181,0.004063253723214012,0.01822723212292945,0.5787836137259355,0.23748377293852785,Other Genes
SCD5,-17.468733369089467,-212.1995967729457,0.014941922581805335,0.26322424985253956,0.7882857432991881,0.10331632788654152,Other Genes
SCFD1,-18.215441284607937,-84.80233615959781,0.01168415362444187,0.8009316871277069,0.9441620247590737,0.0249534713578997,Other Genes
SCIN,-18.416413717780344,-193.80771032233034,0.010484476203621565,0.37723426377474256,0.8291110576674898,0.08138729272867636,Other Genes
SCLY,-18.050323112147957,34.26371402795979,0.012826646628045573,0.8726238874484791,0.9642593589715439,0.015806137237681196,Other Genes
SCO1,-18.15432005393398,-40.75245289333802,0.011942196278107711,0.8711332974140737,0.9641919892314754,0.01583648107435425,Other Genes
SCP2,-18.793968594314826,-331.97263576942686,0.00889692013083473,0.23105150328627685,0.7747446387333384,0.11084142041502118,Other Genes
SCPEP1,-18.61984613696042,96.91292912462916,0.010948169831496294,0.6963087861740598,0.9226144440624916,0.034979750543346545,Other Genes
SCRIB,-19.371799675840474,-138.40122803170038,0.013480862062004103,0.688495528061812,0.920391993567573,0.036027167887516885,Other Genes
SCRN1,-18.158057448736358,5.519810501096089,0.011970437240578792,0.9842010228003543,0.9977287779593041,0.0009875010414971993,Other Genes
SCRN2,-19.149717312500446,-376.5946931101203,0.007833613665120006,0.19814851226002886,0.7684155789089095,0.11440383880567512,Other Genes
SCYL1,-18.83335335514711,532.5364984389399,0.00816138282525666,0.103329314771161,0.74338003358448,0.12878910778230768,Other Genes
SCYL2,-18.486474090596616,-398.3754100223603,0.010244922461522204,0.3771694469430297,0.8291110576674898,0.08138729272867636,Other Genes
SDAD1,-18.192311817826138,-17.304410517580763,0.012078043486495939,0.959754697670792,0.9912723663428352,0.003807000461539956,Other Genes
SDC4,-20.281303579532043,-288.49486141097964,0.004983001027865696,0.08437387292615255,0.6971744628469867,0.15665852926106497,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SDCBP,-18.02493532953502,-34.37300684658936,0.01332589656114962,0.886259482679601,0.968333047465376,0.013975246204219713,Other Genes
SDE2,-18.152736812397883,-392.8609216997921,0.011224339438692565,0.2495976625723041,0.7848856305308145,0.10519362178725628,Other Genes
SDF2,-17.839637350387672,-79.14019732104673,0.014360400685449056,0.7560280378897695,0.9340728498440636,0.029619251123769737,Other Genes
SDF4,-18.048257286471006,139.46107138370627,0.012375329796956215,0.6526609815816213,0.9117133172382956,0.04014170148989153,Other Genes
SDHA,-18.25553164341798,-128.85527718318576,0.011483555837066964,0.7114732904324104,0.9242347632594551,0.034217700383620216,Other Genes
SDHAF4,-18.0473698896122,13.79096115918788,0.01433220167468377,0.9380377303295104,0.9871336653619066,0.005624036592058262,Other Genes
SDHB,-18.086201381464,-227.81561327199975,0.011927516635412585,0.43848195140832735,0.8450764253409231,0.07310401341366894,Other Genes
SDR39U1,-20.08529203480864,377.26264505224856,0.0049805074598596975,0.055402919094969236,0.6834941781938039,0.16526518027549125,Other Genes
SEC13,-18.086446056044018,48.206372492281176,0.012905919305430634,0.9312751846750723,0.9851768125818493,0.006485818398361472,Other Genes
SEC14L2,-18.347698390098515,-25.84579895864127,0.01313931410043787,0.906985326682631,0.9776913741792072,0.009798216422943835,Other Genes
SEC16A,-15.829685597388051,632.4994528910797,0.030591888404016655,0.19073248157553988,0.7684155789089095,0.11440383880567512,Other Genes
SEC22B,-18.30912898923982,193.2519069221346,0.011236900819851636,0.6405737471172547,0.9073626825366037,0.04221908610339222,Other Genes
SEC23A,-17.729023430701865,277.47614071858953,0.013827815950087053,0.4095719234371986,0.8401755839212735,0.0756299435101615,Other Genes
SEC23B,-17.39470269748439,-716.1691030555241,0.01354102821049026,0.05457809364467891,0.6834941781938039,0.16526518027549125,Other Genes
SEC23IP,-18.38537592345343,353.99771595258096,0.010665406543641457,0.41603485787342787,0.8431281478193622,0.074106411542328,Other Genes
SEC24A,-18.289827072100167,-115.06435643270572,0.011369951375992242,0.7036266276901016,0.9235416743341811,0.03454350247061227,Other Genes
SEC24B,-16.977818798903062,-1105.1016994574882,0.014525648564501458,0.016381614898896574,0.5787836137259355,0.23748377293852785,Other Genes
SEC24C,-17.98947336118352,-249.14260177624953,0.012676748520638345,0.6221377285157745,0.9029170033744324,0.044352168438528364,Other Genes
SEC24D,-18.18570393212493,-24.180370255798373,0.01185935900095288,0.923467106533428,0.9819715772594501,0.007901082496169698,Other Genes
SEC31A,-18.706233939188717,-647.5007443072234,0.008851100238066572,0.15566256908496484,0.7660160798138202,0.11576211378630473,Other Genes
SEC61A1,-18.69467474232323,-622.3416589696022,0.008846900614072327,0.14760532871974527,0.7641175445496085,0.1168398285674647,Other Genes
SEC61B,-19.339408202201703,-394.1496166166617,0.007416507134238634,0.19975599204474104,0.7684155789089095,0.11440383880567512,Other Genes
SEC62,-17.786310032681143,-339.21431877509207,0.01301823794597893,0.25732742137600134,0.7875352308783823,0.10373000867000819,Other Genes
SEC63,-16.8058185028964,-333.54575494829237,0.021792487876047355,0.37863223154549686,0.8310041408793699,0.08039681212854849,Other Genes
SEH1L,-19.698315517215246,1210.5908211292801,0.005382140741678698,0.03557619533604399,0.653438867720702,0.18479503647431328,Other Genes
SEL1L,-18.01993427438653,-104.01877717134542,0.012801444567635635,0.7996368590641625,0.9436843019341038,0.025173269323717825,Other Genes
SELENBP1,-18.143337888847487,-26.390187370298804,0.011999111029082285,0.8675107669978425,0.9641919892314754,0.01583648107435425,Other Genes
SELENOF,-18.070036752626198,298.1116044760206,0.011884032718501822,0.3693137537472164,0.8208020043873749,0.0857615916897228,Other Genes
SELENOH,-20.679154464122345,713.1109231841109,0.003103695589076765,0.00736112967569819,0.5092520900519907,0.29306717991015707,Other Genes
SELENOM,-18.16948031816476,-2.125876142094291,0.012119753292221827,0.9887808763453868,0.9982014583907405,0.000781799957185169,Other Genes
SEPHS1,-18.47466600655702,111.84017236767801,0.011017241721012162,0.7019359965902721,0.9235416743341811,0.03454350247061227,Other Genes
SEPT10,-18.14409292783874,-9.839024338082908,0.01220512645556077,0.9713788710865606,0.9957397699899175,0.001854146741130911,Other Genes
SEPT11,-18.11105369751258,-390.08534068103444,0.011025403181364902,0.15476680497693848,0.7660160798138202,0.11576211378630473,Other Genes
SEPT2,-18.212494962541346,-44.777244319044826,0.01187750625379416,0.9164685399954,0.9807075956100606,0.008460461063013755,Other Genes
SEPT5,-18.4524360649754,-138.70639983081654,0.010605481586731405,0.5123984477405183,0.8690541093597346,0.0609531825101679,Other Genes
SEPT6,-18.44553583940077,165.4248633482302,0.010516676475291711,0.44893439976781024,0.8498105478633484,0.07067788274236342,Other Genes
SEPT7,-18.197142544407622,-34.720258855661,0.011906934746423481,0.9341050044593371,0.9860221923839396,0.006113310290611346,Other Genes
SEPT8,-18.488708566725585,-61.099515622614604,0.012441255444553217,0.8361910653337374,0.9523691130951313,0.02119469792682228,Other Genes
SEPT9,-18.049811065186,-110.90361852905471,0.012562576881517188,0.8008873507050736,0.9441620247590737,0.0249534713578997,Other Genes
SERBP1,-17.90558790103727,301.92267456070545,0.01311032512731187,0.5741774495671239,0.8882190276020587,0.05147992752119753,Other Genes
SERF2,-18.066895101362455,185.14462851962486,0.012079421746507536,0.4796623582476067,0.8613670877093141,0.06481172637339942,Other Genes
SERINC1,-18.67910297127096,213.57970127383993,0.009791133387785977,0.4287487921941414,0.8446817237520449,0.07330690247830565,Other Genes
SERPINA1,-20.245575139231917,-203.98256137079548,0.005903117338067146,0.193011869867955,0.7684155789089095,0.11440383880567512,Other Genes
SERPINA3,-19.687206408974987,-242.21685928683257,0.006406323254354087,0.1425321383488723,0.762631838822359,0.11768506749111968,Other Genes
SERPINA4,-18.78216375978172,-128.2820876360744,0.009425016987163902,0.3910840383664568,0.8354204407451711,0.0780949027909962,Other Genes
SERPINA5,-19.193300708805445,-133.69157938125164,0.008119872781079968,0.28650195942031514,0.7972318425617062,0.09841536329234886,Other Genes
SERPINA6,-20.841228012168436,-240.63279644351044,0.004666649458649266,0.12509985332937415,0.7580182375190803,0.12032034534602241,Other Genes
SERPINA7,-20.913522835833326,-254.24267388744914,0.004374654454971331,0.10234642032853367,0.7395463927394044,0.13103457693584947,Other Genes
SERPINB1,-20.062856983162618,-350.87620572878126,0.005969123323041942,0.1690518245106362,0.7660160798138202,0.11576211378630473,Other Genes
SERPINB5,-17.885171975116002,-38.06129207741952,0.013537554554374246,0.6867185523931034,0.9200504539696036,0.036188356045995566,Other Genes
SERPINB6,-17.991888365836225,-441.88927777532797,0.009881114270776635,0.022587307598289957,0.5787836137259355,0.23748377293852785,Other Genes
SERPINB9,-20.788550100649374,-460.97545445228184,0.003507148523018101,0.023576468155959276,0.5787836137259355,0.23748377293852785,Other Genes
SERPINC1,-21.10217903440568,-280.867455159829,0.003347031728176385,0.03325371124656818,0.6359977041732778,0.19654445206648619,Other Genes
SERPIND1,-19.541900870296352,-104.75619812422833,0.009193619442362673,0.49532328361698985,0.8627090971119057,0.06413562238095409,Other Genes
SERPINE2,-17.990477789686008,15.442804709469634,0.013670992266655135,0.8712869507275323,0.9641919892314754,0.01583648107435425,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SERPINF1,-18.612883481543758,-176.86955016942252,0.00941964615381532,0.2222550586172496,0.77160254263575,0.11260634990988416,Other Genes
SERPINF2,-19.2338195191471,-180.72934853996648,0.007711880697369039,0.21371368377368485,0.7691770146485282,0.11397370228126935,Other Genes
SERPING1,-18.41557926359451,-195.4774331710881,0.0103836083673348,0.3273064983231557,0.8093911468573278,0.09184155024348548,Other Genes
SERPINH1,-18.00049977239862,122.44109209332733,0.01252733163760164,0.5591847235947743,0.8819485671321181,0.054556741015588536,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SET,-17.143436391986665,502.935956480693,0.016269091108109444,0.14055796574035198,0.762631838822359,0.11768506749111968,Other Genes
SETD2,-19.981243794172762,1156.3307578117663,0.0031894049193982943,0.001006882573507403,0.5010192246271837,0.3001456094834175,Other Genes
SETD3,-13.894119475356492,673.7518799359216,0.055594051032954415,0.04159534545671666,0.6727218522775186,0.17216446473669716,Other Genes
SETD7,-17.429966724688402,-263.5005054091138,0.01511439286854341,0.247291081603348,0.7848856305308145,0.10519362178725628,Other Genes
SETDB1,-19.777636755769585,531.6412806677527,0.006828657056851428,0.235819418375479,0.7778568108066941,0.1091003413134564,Other Genes
SF1,-18.973090551261667,499.5776663745271,0.008722931880546687,0.31671738864910043,0.807282121585341,0.09297466548116733,Other Genes
SF3A1,-20.068353113112682,665.974780675394,0.0062606929987961656,0.21131052999791175,0.7691770146485282,0.11397370228126935,Other Genes
SF3A2,-19.611495092936757,446.65026109443704,0.007883728140896861,0.36191369178000765,0.8186454140624582,0.08690416669093133,Other Genes
SF3A3,-20.875201655605654,949.0662438762597,0.004084921771064191,0.0703258237048171,0.6881721653097252,0.16230289738910933,Other Genes
SF3B1,-19.83605711523883,600.4549317868992,0.007410683664769074,0.32950389437944083,0.8093911468573278,0.09184155024348548,Other Genes
SF3B2,-19.52061117759856,476.24944207727447,0.007778931212393792,0.3299806077807014,0.8093911468573278,0.09184155024348548,Other Genes
SF3B3,-19.31224540751405,679.9690948112327,0.0081271451422613,0.33580718770176377,0.8097224673706382,0.09166381018693102,Other Genes
SF3B4,-19.47062373927475,390.1861636324351,0.007954325385762765,0.3474554416959379,0.8151944054646203,0.08873880947780938,Other Genes
SF3B5,-20.05877550764155,551.2703770018511,0.006935138834009528,0.29708641851665213,0.798011108736668,0.09799106299832303,Other Genes
SF3B6,-18.828655487913874,316.5792236021147,0.009922715527485882,0.548671983184612,0.8773516308102401,0.05682631231909408,Other Genes
SFN,-16.887907297352953,127.44027350526105,0.019223881168075017,0.23513581274121892,0.7769419658969677,0.10961141985030176,Other Genes
SFPQ,-19.88388904111024,543.0771669247667,0.007652742427223518,0.361770214822282,0.8186454140624582,0.08690416669093133,Other Genes
SFSWAP,-19.148555982446723,195.85867500041996,0.010436967492634914,0.6067170034961589,0.8986104750453834,0.04642852317022199,Other Genes
SFXN1,-18.217877033323376,45.00844513264266,0.011728273185580996,0.8541438449226487,0.9577230947030005,0.018760039800274943,Other Genes
SFXN2,-18.380905561519167,109.96424748306023,0.010824421152177237,0.5065422633954777,0.8678427828790972,0.061558943846911525,Other Genes
SFXN3,-18.556932012841976,-236.43614832079356,0.009602576697736101,0.22190825569410885,0.77160254263575,0.11260634990988416,Other Genes
SGCD,-19.746720461174483,-172.3296065314772,0.006816018390591362,0.22616520389422098,0.7731413867001868,0.11174107807540737,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
SGCE,-20.86369257359182,-321.5119375776703,0.004500914614806792,0.11002374192754959,0.7471205343595989,0.12660932698731386,Other Genes
SGPL1,-17.963717995164927,-106.98150390686014,0.012816117262748073,0.611641023310693,0.9005134955762775,0.045509774226581416,Other Genes
SGTA,-18.180162046096996,-150.74063007475098,0.011762206922380053,0.7074662759749644,0.9241676578051337,0.0342492341321136,Other Genes
SH2D4A,-17.26401622483236,201.59457812106808,0.017521712847115872,0.43023191847217,0.8450764253409231,0.07310401341366894,Other Genes
SH3BGRL,-18.941729560420306,-304.12722687633874,0.008755833967778128,0.30475222397963875,0.801979536788523,0.09583671297918575,Other Genes
SH3BGRL2,-18.764781594050483,289.7483446339588,0.008697402953102715,0.1609168850469264,0.7660160798138202,0.11576211378630473,Other Genes
SH3BGRL3,-17.77798860358402,-188.0135895616529,0.013639254311067531,0.4529327223449112,0.8515726952121916,0.0697782722088031,Other Genes
SH3BP1,-17.83092536162009,-104.12395783121694,0.014017102325099423,0.6911478881115791,0.9211070200016449,0.035689907809667215,Other Genes
SH3D19,-17.931830143111974,-54.12637338999204,0.013537660967954895,0.7793665361605535,0.9389601971623911,0.027352817232414495,Other Genes
SH3GL1,-18.071180457140045,89.39610836472156,0.012431684252843406,0.8169396381895733,0.9476114867212396,0.023369683502866893,Other Genes
SH3GLB1,-19.757067701083507,-440.9006257712193,0.006717516164747692,0.2126886608950675,0.7691770146485282,0.11397370228126935,Other Genes
SH3GLB2,-19.68671802535752,-199.3892887066255,0.012082636540951907,0.6143278729592403,0.9005134955762775,0.045509774226581416,Other Genes
